Date (Daily +00:00: 01/01/2011 - 12/31/2011),Series,Value
2011-04-14,CNN,0
2011-04-15,CNN,0
2011-04-16,CNN,0
2011-04-17,CNN,0
2011-04-18,CNN,0
2011-04-19,CNN,0
2011-04-20,CNN,0
2011-04-21,CNN,0
2011-04-22,CNN,0
2011-04-23,CNN,0
2011-04-24,CNN,0
2011-04-25,CNN,0
2011-04-26,CNN,0
2011-04-27,CNN,0
2011-04-28,CNN,0
2011-04-29,CNN,0
2011-04-30,CNN,0
2011-05-01,CNN,0
2011-05-02,CNN,0
2011-05-03,CNN,0
2011-05-04,CNN,0
2011-05-05,CNN,0
2011-05-06,CNN,0
2011-05-07,CNN,0
2011-05-08,CNN,0
2011-05-09,CNN,0
2011-05-10,CNN,0
2011-05-11,CNN,0
2011-05-12,CNN,0
2011-05-13,CNN,0
2011-05-14,CNN,0
2011-05-15,CNN,0
2011-05-16,CNN,0
2011-05-17,CNN,0
2011-05-18,CNN,0
2011-05-19,CNN,0
2011-05-20,CNN,0
2011-05-21,CNN,0
2011-05-22,CNN,0
2011-05-23,CNN,0
2011-05-24,CNN,0
2011-05-25,CNN,0
2011-05-26,CNN,0
2011-05-27,CNN,0
2011-05-28,CNN,0
2011-05-29,CNN,0
2011-05-30,CNN,0
2011-05-31,CNN,0
2011-06-01,CNN,0
2011-06-02,CNN,0
2011-06-03,CNN,0
2011-06-04,CNN,0
2011-06-05,CNN,0
2011-06-06,CNN,0
2011-06-07,CNN,0
2011-06-08,CNN,0
2011-06-09,CNN,0
2011-06-10,CNN,0
2011-06-11,CNN,0
2011-06-12,CNN,0
2011-06-13,CNN,0
2011-06-14,CNN,0
2011-06-15,CNN,0
2011-06-16,CNN,0
2011-06-17,CNN,0
2011-06-18,CNN,0
2011-06-19,CNN,0
2011-06-20,CNN,0
2011-06-21,CNN,0
2011-06-22,CNN,0
2011-06-23,CNN,0
2011-06-24,CNN,0
2011-06-25,CNN,0
2011-06-26,CNN,0
2011-06-27,CNN,0
2011-06-28,CNN,0
2011-06-29,CNN,0
2011-06-30,CNN,0
2011-07-01,CNN,0
2011-07-02,CNN,0
2011-07-03,CNN,0
2011-07-04,CNN,0
2011-07-05,CNN,0
2011-07-06,CNN,0
2011-07-07,CNN,0
2011-07-08,CNN,0
2011-07-09,CNN,0
2011-07-10,CNN,0
2011-07-11,CNN,0
2011-07-12,CNN,0
2011-07-13,CNN,0
2011-07-14,CNN,0
2011-07-15,CNN,0
2011-07-16,CNN,0
2011-07-17,CNN,0
2011-07-18,CNN,0
2011-07-19,CNN,0
2011-07-20,CNN,0
2011-07-21,CNN,0
2011-07-22,CNN,0
2011-07-23,CNN,0
2011-07-24,CNN,0
2011-07-25,CNN,0
2011-07-26,CNN,0
2011-07-27,CNN,0
2011-07-28,CNN,0
2011-07-29,CNN,0
2011-07-30,CNN,0
2011-07-31,CNN,0
2011-08-01,CNN,0
2011-08-02,CNN,0
2011-08-03,CNN,0
2011-08-04,CNN,0
2011-08-05,CNN,0
2011-08-06,CNN,0
2011-08-07,CNN,0
2011-08-08,CNN,0
2011-08-09,CNN,0
2011-08-10,CNN,0
2011-08-11,CNN,0
2011-08-12,CNN,0
2011-08-13,CNN,0
2011-08-14,CNN,0
2011-08-15,CNN,0
2011-08-16,CNN,0
2011-08-17,CNN,0
2011-08-18,CNN,0
2011-08-19,CNN,0
2011-08-20,CNN,0
2011-08-21,CNN,0
2011-08-22,CNN,0
2011-08-23,CNN,0
2011-08-24,CNN,0
2011-08-25,CNN,0
2011-08-26,CNN,0
2011-08-27,CNN,0
2011-08-28,CNN,0
2011-08-29,CNN,0
2011-08-30,CNN,0
2011-08-31,CNN,0
2011-09-01,CNN,0
2011-09-02,CNN,0
2011-09-03,CNN,0
2011-09-04,CNN,0
2011-09-05,CNN,0
2011-09-06,CNN,0
2011-09-07,CNN,0
2011-09-08,CNN,0
2011-09-09,CNN,0
2011-09-10,CNN,0
2011-09-11,CNN,0
2011-09-12,CNN,0
2011-09-13,CNN,0
2011-09-14,CNN,0
2011-09-15,CNN,0
2011-09-16,CNN,0
2011-09-17,CNN,0
2011-09-18,CNN,0
2011-09-19,CNN,0
2011-09-20,CNN,0
2011-09-21,CNN,0
2011-09-22,CNN,0
2011-09-23,CNN,0
2011-09-24,CNN,0
2011-09-25,CNN,0
2011-09-26,CNN,0
2011-09-27,CNN,0
2011-09-28,CNN,0
2011-09-29,CNN,0
2011-09-30,CNN,0
2011-10-01,CNN,0
2011-10-02,CNN,0
2011-10-03,CNN,0
2011-10-04,CNN,0
2011-10-05,CNN,0
2011-10-06,CNN,0
2011-10-07,CNN,0
2011-10-08,CNN,0
2011-10-09,CNN,0
2011-10-10,CNN,0
2011-10-11,CNN,0
2011-10-12,CNN,0
2011-10-13,CNN,0
2011-10-14,CNN,0
2011-10-15,CNN,0
2011-10-16,CNN,0
2011-10-17,CNN,0
2011-10-18,CNN,0
2011-10-19,CNN,0
2011-10-20,CNN,0
2011-10-21,CNN,0
2011-10-22,CNN,0
2011-10-23,CNN,0
2011-10-24,CNN,0
2011-10-25,CNN,0
2011-10-26,CNN,0
2011-10-27,CNN,0
2011-10-28,CNN,0
2011-10-29,CNN,0
2011-10-30,CNN,0
2011-10-31,CNN,0
2011-11-01,CNN,0
2011-11-02,CNN,0
2011-11-03,CNN,0
2011-11-04,CNN,0
2011-11-05,CNN,0
2011-11-06,CNN,0
2011-11-07,CNN,0
2011-11-08,CNN,0
2011-11-09,CNN,0
2011-11-10,CNN,0
2011-11-11,CNN,0
2011-11-12,CNN,0
2011-11-13,CNN,0
2011-11-14,CNN,0
2011-11-15,CNN,0
2011-11-16,CNN,0
2011-11-17,CNN,0
2011-11-18,CNN,0
2011-11-19,CNN,0
2011-11-20,CNN,0
2011-11-21,CNN,0
2011-11-22,CNN,0
2011-11-23,CNN,0
2011-11-24,CNN,0
2011-11-25,CNN,0
2011-11-26,CNN,0
2011-11-27,CNN,0
2011-11-28,CNN,0
2011-11-29,CNN,0
2011-11-30,CNN,0
2011-12-01,CNN,0
2011-12-02,CNN,0
2011-12-03,CNN,0
2011-12-04,CNN,0
2011-12-05,CNN,0
2011-12-06,CNN,0
2011-12-07,CNN,0
2011-12-08,CNN,0
2011-12-09,CNN,0
2011-12-10,CNN,0
2011-12-11,CNN,0
2011-12-12,CNN,0
2011-12-13,CNN,0
2011-12-14,CNN,0
2011-12-15,CNN,0
2011-12-16,CNN,0
2011-12-17,CNN,0
2011-12-18,CNN,0
2011-12-19,CNN,0
2011-12-20,CNN,0
2011-12-21,CNN,0
2011-12-22,CNN,0
2011-12-23,CNN,0
2011-12-24,CNN,0
2011-12-25,CNN,0
2011-12-26,CNN,0
2011-12-27,CNN,0
2011-12-28,CNN,0
2011-12-29,CNN,0
2011-12-30,CNN,0
2011-12-31,CNN,0
2011-01-01,FOXNEWS,0
2011-01-02,FOXNEWS,0
2011-01-03,FOXNEWS,0
2011-01-04,FOXNEWS,0
2011-01-05,FOXNEWS,0
2011-01-06,FOXNEWS,0
2011-01-07,FOXNEWS,0
2011-01-08,FOXNEWS,0
2011-01-09,FOXNEWS,0
2011-01-10,FOXNEWS,0
2011-01-11,FOXNEWS,0
2011-01-12,FOXNEWS,0
2011-01-13,FOXNEWS,0
2011-01-14,FOXNEWS,0
2011-01-15,FOXNEWS,0
2011-01-16,FOXNEWS,0
2011-01-17,FOXNEWS,0
2011-01-18,FOXNEWS,0
2011-01-19,FOXNEWS,0
2011-01-20,FOXNEWS,0
2011-01-21,FOXNEWS,0
2011-01-22,FOXNEWS,0
2011-01-23,FOXNEWS,0
2011-01-24,FOXNEWS,0
2011-01-25,FOXNEWS,0
2011-01-26,FOXNEWS,0
2011-01-27,FOXNEWS,0
2011-01-28,FOXNEWS,0
2011-01-29,FOXNEWS,0
2011-01-30,FOXNEWS,0
2011-01-31,FOXNEWS,0
2011-02-01,FOXNEWS,0
2011-02-02,FOXNEWS,0
2011-02-03,FOXNEWS,0
2011-02-04,FOXNEWS,0
2011-02-05,FOXNEWS,0
2011-02-06,FOXNEWS,0
2011-02-07,FOXNEWS,0
2011-02-08,FOXNEWS,0
2011-02-09,FOXNEWS,0
2011-02-10,FOXNEWS,0
2011-02-11,FOXNEWS,0
2011-02-12,FOXNEWS,0
2011-02-13,FOXNEWS,0
2011-02-14,FOXNEWS,0
2011-02-15,FOXNEWS,0
2011-02-16,FOXNEWS,0
2011-02-17,FOXNEWS,0
2011-02-18,FOXNEWS,0
2011-02-19,FOXNEWS,0
2011-02-20,FOXNEWS,0
2011-02-21,FOXNEWS,0
2011-02-22,FOXNEWS,0
2011-02-23,FOXNEWS,0
2011-02-24,FOXNEWS,0
2011-02-25,FOXNEWS,0
2011-02-26,FOXNEWS,0
2011-02-27,FOXNEWS,0
2011-02-28,FOXNEWS,0
2011-03-01,FOXNEWS,0
2011-03-02,FOXNEWS,0
2011-03-03,FOXNEWS,0
2011-03-04,FOXNEWS,0
2011-03-05,FOXNEWS,0
2011-03-06,FOXNEWS,0
2011-03-07,FOXNEWS,0
2011-03-08,FOXNEWS,0
2011-03-09,FOXNEWS,0
2011-03-10,FOXNEWS,0
2011-03-11,FOXNEWS,0
2011-03-12,FOXNEWS,0
2011-03-13,FOXNEWS,0
2011-03-14,FOXNEWS,0
2011-03-15,FOXNEWS,0
2011-03-16,FOXNEWS,0
2011-03-17,FOXNEWS,0
2011-03-18,FOXNEWS,0
2011-03-19,FOXNEWS,0
2011-03-20,FOXNEWS,0
2011-03-21,FOXNEWS,0
2011-03-22,FOXNEWS,0
2011-03-23,FOXNEWS,0
2011-03-24,FOXNEWS,0
2011-03-25,FOXNEWS,0
2011-03-26,FOXNEWS,0
2011-03-27,FOXNEWS,0
2011-03-28,FOXNEWS,0
2011-03-29,FOXNEWS,0
2011-03-30,FOXNEWS,0
2011-03-31,FOXNEWS,0
2011-04-01,FOXNEWS,0
2011-04-02,FOXNEWS,0
2011-04-03,FOXNEWS,0
2011-04-04,FOXNEWS,0
2011-04-05,FOXNEWS,0
2011-04-06,FOXNEWS,0
2011-04-07,FOXNEWS,0
2011-04-08,FOXNEWS,0
2011-04-09,FOXNEWS,0
2011-04-10,FOXNEWS,0
2011-04-11,FOXNEWS,0
2011-04-12,FOXNEWS,0
2011-04-13,FOXNEWS,0
2011-04-14,FOXNEWS,0
2011-04-15,FOXNEWS,0
2011-04-16,FOXNEWS,0
2011-04-17,FOXNEWS,0
2011-04-18,FOXNEWS,0
2011-04-19,FOXNEWS,0
2011-04-20,FOXNEWS,0
2011-04-21,FOXNEWS,0
2011-04-22,FOXNEWS,0
2011-04-23,FOXNEWS,0
2011-04-24,FOXNEWS,0
2011-04-25,FOXNEWS,0
2011-04-26,FOXNEWS,0
2011-04-27,FOXNEWS,0
2011-04-28,FOXNEWS,0
2011-04-29,FOXNEWS,0
2011-04-30,FOXNEWS,0
2011-05-01,FOXNEWS,0
2011-05-02,FOXNEWS,0
2011-05-03,FOXNEWS,0
2011-05-04,FOXNEWS,0
2011-05-05,FOXNEWS,0
2011-05-06,FOXNEWS,0
2011-05-07,FOXNEWS,0
2011-05-08,FOXNEWS,0
2011-05-09,FOXNEWS,0
2011-05-10,FOXNEWS,0
2011-05-11,FOXNEWS,0
2011-05-12,FOXNEWS,0
2011-05-13,FOXNEWS,0
2011-05-14,FOXNEWS,0
2011-05-15,FOXNEWS,0
2011-05-16,FOXNEWS,0
2011-05-17,FOXNEWS,0
2011-05-18,FOXNEWS,0
2011-05-19,FOXNEWS,0
2011-05-20,FOXNEWS,0
2011-05-21,FOXNEWS,0
2011-05-22,FOXNEWS,0
2011-05-23,FOXNEWS,0
2011-05-24,FOXNEWS,0
2011-05-25,FOXNEWS,0
2011-05-26,FOXNEWS,0
2011-05-27,FOXNEWS,0
2011-05-28,FOXNEWS,0
2011-05-29,FOXNEWS,0
2011-05-30,FOXNEWS,0
2011-05-31,FOXNEWS,0
2011-06-01,FOXNEWS,0
2011-06-02,FOXNEWS,0
2011-06-03,FOXNEWS,0
2011-06-04,FOXNEWS,0
2011-06-05,FOXNEWS,0
2011-06-06,FOXNEWS,0
2011-06-07,FOXNEWS,0
2011-06-08,FOXNEWS,0
2011-06-09,FOXNEWS,0
2011-06-10,FOXNEWS,0
2011-06-11,FOXNEWS,0
2011-06-12,FOXNEWS,0
2011-06-13,FOXNEWS,0
2011-06-14,FOXNEWS,0
2011-06-15,FOXNEWS,0
2011-06-16,FOXNEWS,0
2011-06-17,FOXNEWS,0
2011-06-18,FOXNEWS,0
2011-06-19,FOXNEWS,0
2011-06-20,FOXNEWS,0
2011-06-21,FOXNEWS,0
2011-06-22,FOXNEWS,0
2011-06-23,FOXNEWS,0
2011-06-24,FOXNEWS,0
2011-06-25,FOXNEWS,0
2011-06-26,FOXNEWS,0
2011-06-27,FOXNEWS,0
2011-06-28,FOXNEWS,0
2011-06-29,FOXNEWS,0
2011-06-30,FOXNEWS,0
2011-07-01,FOXNEWS,0
2011-07-02,FOXNEWS,0
2011-07-03,FOXNEWS,0
2011-07-04,FOXNEWS,0
2011-07-05,FOXNEWS,0
2011-07-06,FOXNEWS,0
2011-07-07,FOXNEWS,0
2011-07-08,FOXNEWS,0
2011-07-09,FOXNEWS,0
2011-07-10,FOXNEWS,0
2011-07-11,FOXNEWS,0
2011-07-12,FOXNEWS,0
2011-07-13,FOXNEWS,0
2011-07-14,FOXNEWS,0
2011-07-15,FOXNEWS,0
2011-07-16,FOXNEWS,0
2011-07-17,FOXNEWS,0
2011-07-18,FOXNEWS,0
2011-07-19,FOXNEWS,0
2011-07-20,FOXNEWS,0
2011-07-21,FOXNEWS,0
2011-07-22,FOXNEWS,0
2011-07-23,FOXNEWS,0
2011-07-24,FOXNEWS,0
2011-07-25,FOXNEWS,0
2011-07-26,FOXNEWS,0
2011-07-27,FOXNEWS,0
2011-07-28,FOXNEWS,0
2011-07-29,FOXNEWS,0
2011-07-30,FOXNEWS,0
2011-07-31,FOXNEWS,0
2011-08-01,FOXNEWS,0
2011-08-02,FOXNEWS,0
2011-08-03,FOXNEWS,0
2011-08-04,FOXNEWS,0
2011-08-05,FOXNEWS,0
2011-08-06,FOXNEWS,0
2011-08-07,FOXNEWS,0
2011-08-08,FOXNEWS,0
2011-08-09,FOXNEWS,0
2011-08-10,FOXNEWS,0
2011-08-11,FOXNEWS,0
2011-08-12,FOXNEWS,0
2011-08-13,FOXNEWS,0
2011-08-14,FOXNEWS,0
2011-08-15,FOXNEWS,0
2011-08-16,FOXNEWS,0
2011-08-17,FOXNEWS,0
2011-08-18,FOXNEWS,0
2011-08-19,FOXNEWS,0
2011-08-20,FOXNEWS,0
2011-08-21,FOXNEWS,0
2011-08-22,FOXNEWS,0
2011-08-23,FOXNEWS,0
2011-08-24,FOXNEWS,0
2011-08-25,FOXNEWS,0
2011-08-26,FOXNEWS,0
2011-08-27,FOXNEWS,0
2011-08-28,FOXNEWS,0
2011-08-29,FOXNEWS,0
2011-08-30,FOXNEWS,0
2011-08-31,FOXNEWS,0
2011-09-01,FOXNEWS,0
2011-09-02,FOXNEWS,0
2011-09-03,FOXNEWS,0
2011-09-04,FOXNEWS,0
2011-09-05,FOXNEWS,0
2011-09-06,FOXNEWS,0
2011-09-07,FOXNEWS,0
2011-09-08,FOXNEWS,0
2011-09-09,FOXNEWS,0
2011-09-10,FOXNEWS,0
2011-09-11,FOXNEWS,0
2011-09-12,FOXNEWS,0
2011-09-13,FOXNEWS,0
2011-09-14,FOXNEWS,0
2011-09-15,FOXNEWS,0
2011-09-16,FOXNEWS,0
2011-09-17,FOXNEWS,0
2011-09-18,FOXNEWS,0
2011-09-19,FOXNEWS,0
2011-09-20,FOXNEWS,0
2011-09-21,FOXNEWS,0
2011-09-22,FOXNEWS,0
2011-09-23,FOXNEWS,0
2011-09-24,FOXNEWS,0
2011-09-25,FOXNEWS,0
2011-09-26,FOXNEWS,0
2011-09-27,FOXNEWS,0
2011-09-28,FOXNEWS,0
2011-09-29,FOXNEWS,0
2011-09-30,FOXNEWS,0
2011-10-01,FOXNEWS,0
2011-10-02,FOXNEWS,0
2011-10-03,FOXNEWS,0
2011-10-04,FOXNEWS,0
2011-10-05,FOXNEWS,0
2011-10-06,FOXNEWS,0
2011-10-07,FOXNEWS,0
2011-10-08,FOXNEWS,0
2011-10-09,FOXNEWS,0
2011-10-10,FOXNEWS,0
2011-10-11,FOXNEWS,0
2011-10-12,FOXNEWS,0
2011-10-13,FOXNEWS,0
2011-10-14,FOXNEWS,0
2011-10-15,FOXNEWS,0
2011-10-16,FOXNEWS,0
2011-10-17,FOXNEWS,0
2011-10-18,FOXNEWS,0
2011-10-19,FOXNEWS,0
2011-10-20,FOXNEWS,0
2011-10-21,FOXNEWS,0
2011-10-22,FOXNEWS,0
2011-10-23,FOXNEWS,0
2011-10-24,FOXNEWS,0
2011-10-25,FOXNEWS,0
2011-10-26,FOXNEWS,0
2011-10-27,FOXNEWS,0
2011-10-28,FOXNEWS,0
2011-10-29,FOXNEWS,0
2011-10-30,FOXNEWS,0
2011-10-31,FOXNEWS,0
2011-11-01,FOXNEWS,0
2011-11-02,FOXNEWS,0
2011-11-03,FOXNEWS,0
2011-11-04,FOXNEWS,0
2011-11-05,FOXNEWS,0
2011-11-06,FOXNEWS,0
2011-11-07,FOXNEWS,0
2011-11-08,FOXNEWS,0
2011-11-09,FOXNEWS,0
2011-11-10,FOXNEWS,0
2011-11-11,FOXNEWS,0
2011-11-12,FOXNEWS,0
2011-11-13,FOXNEWS,0
2011-11-14,FOXNEWS,0
2011-11-15,FOXNEWS,0
2011-11-16,FOXNEWS,0
2011-11-17,FOXNEWS,0
2011-11-18,FOXNEWS,0
2011-11-19,FOXNEWS,0
2011-11-20,FOXNEWS,0
2011-11-21,FOXNEWS,0
2011-11-22,FOXNEWS,0
2011-11-23,FOXNEWS,0
2011-11-24,FOXNEWS,0
2011-11-25,FOXNEWS,0
2011-11-26,FOXNEWS,0
2011-11-27,FOXNEWS,0
2011-11-28,FOXNEWS,0
2011-11-29,FOXNEWS,0
2011-11-30,FOXNEWS,0
2011-12-01,FOXNEWS,0
2011-12-02,FOXNEWS,0
2011-12-03,FOXNEWS,0
2011-12-04,FOXNEWS,0
2011-12-05,FOXNEWS,0
2011-12-06,FOXNEWS,0
2011-12-07,FOXNEWS,0
2011-12-08,FOXNEWS,0
2011-12-09,FOXNEWS,0
2011-12-10,FOXNEWS,0
2011-12-11,FOXNEWS,0
2011-12-12,FOXNEWS,0
2011-12-13,FOXNEWS,0
2011-12-14,FOXNEWS,0
2011-12-15,FOXNEWS,0
2011-12-16,FOXNEWS,0
2011-12-17,FOXNEWS,0
2011-12-18,FOXNEWS,0
2011-12-19,FOXNEWS,0
2011-12-20,FOXNEWS,0
2011-12-21,FOXNEWS,0
2011-12-22,FOXNEWS,0
2011-12-23,FOXNEWS,0
2011-12-24,FOXNEWS,0
2011-12-25,FOXNEWS,0
2011-12-26,FOXNEWS,0
2011-12-27,FOXNEWS,0
2011-12-28,FOXNEWS,0
2011-12-29,FOXNEWS,0
2011-12-30,FOXNEWS,0
2011-12-31,FOXNEWS,0
2011-01-01,MSNBC,0
2011-01-02,MSNBC,0
2011-01-03,MSNBC,0
2011-01-04,MSNBC,0
2011-01-05,MSNBC,0
2011-01-06,MSNBC,0
2011-01-07,MSNBC,0
2011-01-08,MSNBC,0
2011-01-09,MSNBC,0
2011-01-10,MSNBC,0
2011-01-11,MSNBC,0
2011-01-12,MSNBC,0
2011-01-13,MSNBC,0
2011-01-14,MSNBC,0
2011-01-15,MSNBC,0
2011-01-16,MSNBC,0
2011-01-17,MSNBC,0
2011-01-18,MSNBC,0
2011-01-19,MSNBC,0
2011-01-20,MSNBC,0
2011-01-21,MSNBC,0
2011-01-22,MSNBC,0
2011-01-23,MSNBC,0
2011-01-24,MSNBC,0
2011-01-25,MSNBC,0
2011-01-26,MSNBC,0
2011-01-27,MSNBC,0
2011-01-28,MSNBC,0
2011-01-29,MSNBC,0
2011-01-30,MSNBC,0
2011-01-31,MSNBC,0
2011-02-01,MSNBC,0
2011-02-02,MSNBC,0
2011-02-03,MSNBC,0
2011-02-04,MSNBC,0
2011-02-05,MSNBC,0
2011-02-06,MSNBC,0
2011-02-07,MSNBC,0
2011-02-08,MSNBC,0
2011-02-09,MSNBC,0
2011-02-10,MSNBC,0
2011-02-11,MSNBC,0
2011-02-12,MSNBC,0
2011-02-13,MSNBC,0
2011-02-14,MSNBC,0
2011-02-15,MSNBC,0
2011-02-16,MSNBC,0
2011-02-17,MSNBC,0
2011-02-18,MSNBC,0
2011-02-19,MSNBC,0
2011-02-20,MSNBC,0
2011-02-21,MSNBC,0
2011-02-22,MSNBC,0
2011-02-23,MSNBC,0
2011-02-24,MSNBC,0
2011-02-25,MSNBC,0
2011-02-26,MSNBC,0
2011-02-27,MSNBC,0
2011-02-28,MSNBC,0
2011-03-01,MSNBC,0
2011-03-02,MSNBC,0
2011-03-03,MSNBC,0
2011-03-04,MSNBC,0
2011-03-05,MSNBC,0
2011-03-06,MSNBC,0
2011-03-07,MSNBC,0
2011-03-08,MSNBC,0
2011-03-09,MSNBC,0
2011-03-10,MSNBC,0
2011-03-11,MSNBC,0
2011-03-12,MSNBC,0
2011-03-13,MSNBC,0
2011-03-14,MSNBC,0
2011-03-15,MSNBC,0
2011-03-16,MSNBC,0
2011-03-17,MSNBC,0
2011-03-18,MSNBC,0
2011-03-19,MSNBC,0
2011-03-20,MSNBC,0
2011-03-21,MSNBC,0
2011-03-22,MSNBC,0
2011-03-23,MSNBC,0
2011-03-24,MSNBC,0
2011-03-25,MSNBC,0
2011-03-26,MSNBC,0
2011-03-27,MSNBC,0
2011-03-28,MSNBC,0
2011-03-29,MSNBC,0
2011-03-30,MSNBC,0
2011-03-31,MSNBC,0
2011-04-01,MSNBC,0
2011-04-02,MSNBC,0
2011-04-03,MSNBC,0
2011-04-04,MSNBC,0
2011-04-05,MSNBC,0
2011-04-06,MSNBC,0
2011-04-07,MSNBC,0
2011-04-08,MSNBC,0
2011-04-09,MSNBC,0
2011-04-10,MSNBC,0
2011-04-11,MSNBC,0
2011-04-12,MSNBC,0
2011-04-13,MSNBC,0
2011-04-14,MSNBC,0
2011-04-15,MSNBC,0
2011-04-16,MSNBC,0
2011-04-17,MSNBC,0
2011-04-18,MSNBC,0
2011-04-19,MSNBC,0
2011-04-20,MSNBC,0
2011-04-21,MSNBC,0
2011-04-22,MSNBC,0
2011-04-23,MSNBC,0
2011-04-24,MSNBC,0
2011-04-25,MSNBC,0
2011-04-26,MSNBC,0
2011-04-27,MSNBC,0
2011-04-28,MSNBC,0
2011-04-29,MSNBC,0
2011-04-30,MSNBC,0
2011-05-01,MSNBC,0
2011-05-02,MSNBC,0
2011-05-03,MSNBC,0
2011-05-04,MSNBC,0
2011-05-05,MSNBC,0
2011-05-06,MSNBC,0
2011-05-07,MSNBC,0
2011-05-08,MSNBC,0
2011-05-09,MSNBC,0
2011-05-10,MSNBC,0
2011-05-11,MSNBC,0
2011-05-12,MSNBC,0
2011-05-13,MSNBC,0
2011-05-14,MSNBC,0
2011-05-15,MSNBC,0
2011-05-16,MSNBC,0
2011-05-17,MSNBC,0
2011-05-18,MSNBC,0
2011-05-19,MSNBC,0
2011-05-20,MSNBC,0
2011-05-21,MSNBC,0
2011-05-22,MSNBC,0
2011-05-23,MSNBC,0
2011-05-24,MSNBC,0
2011-05-25,MSNBC,0
2011-05-26,MSNBC,0
2011-05-27,MSNBC,0
2011-05-28,MSNBC,0
2011-05-29,MSNBC,0
2011-05-30,MSNBC,0
2011-05-31,MSNBC,0
2011-06-01,MSNBC,0
2011-06-02,MSNBC,0
2011-06-03,MSNBC,0
2011-06-04,MSNBC,0
2011-06-05,MSNBC,0
2011-06-06,MSNBC,0
2011-06-07,MSNBC,0
2011-06-08,MSNBC,0
2011-06-09,MSNBC,0
2011-06-10,MSNBC,0
2011-06-11,MSNBC,0
2011-06-12,MSNBC,0
2011-06-13,MSNBC,0
2011-06-14,MSNBC,0
2011-06-15,MSNBC,0
2011-06-16,MSNBC,0
2011-06-17,MSNBC,0
2011-06-18,MSNBC,0
2011-06-19,MSNBC,0
2011-06-20,MSNBC,0
2011-06-21,MSNBC,0
2011-06-22,MSNBC,0
2011-06-23,MSNBC,0
2011-06-24,MSNBC,0
2011-06-25,MSNBC,0
2011-06-26,MSNBC,0
2011-06-27,MSNBC,0
2011-06-28,MSNBC,0
2011-06-29,MSNBC,0
2011-06-30,MSNBC,0
2011-07-01,MSNBC,0
2011-07-02,MSNBC,0
2011-07-03,MSNBC,0
2011-07-04,MSNBC,0
2011-07-05,MSNBC,0
2011-07-06,MSNBC,0
2011-07-07,MSNBC,0
2011-07-08,MSNBC,0
2011-07-09,MSNBC,0
2011-07-10,MSNBC,0
2011-07-11,MSNBC,0
2011-07-12,MSNBC,0
2011-07-13,MSNBC,0
2011-07-14,MSNBC,0
2011-07-15,MSNBC,0
2011-07-16,MSNBC,0
2011-07-17,MSNBC,0
